"Create Date","Last Name","Company / Account","Entitlement Details"
"02/08/2021","Cintech IV - YKDEDFQ65CJ-50610E-81056355 - Retrofit","HSBC INSTITUTIONAL TRUST SERVICES (SINGAPORE) LTD AS TRUSTEE OF ASCENDAS REAL ESTATE INVESTMENT TRU","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","OUB Centre - YMC2-50611-E76359160 - Retrofit","SHINRYO SINGAPORE PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","OUB Centre - YMC2-50611-E76359159 - Retrofit","SHINRYO SINGAPORE PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","NUS S5 - YLAA0350HE50-50531-L19968670 - Retrofit","JARDINE ENGINEERING (SINGAPORE) PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Gateway East At 152 Beach Road - YKDHDHQ75CNF-50610-D92468671 - Retrofit","GATEWAY LAND LIMITED A SUBSIDIARY COMPANY OF SINGAPORE LAND LIMITED","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","NUS Wet Science Building - YLAA0390HE50-50531-M10577894 - Retrofit","ACROMEC ENGINEERS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Jurong Point - YK-50610-B92399197 - Retrofit","GUTHRIE ENGINEERING (S) PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Jurong Point - YK-50610-B92399198 - Retrofit","GUTHRIE ENGINEERING (S) PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Harbourfront Centre Level 1 - YK-SAVM-174970 - Retrofit","MAPLETREE INVESTMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Harbourfront Centre Level 1 - YK-SAVM-174610 - Retrofit","MAPLETREE INVESTMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Harbourfront Centre Level 1 - YK-SAVM-174780 - Retrofit","MAPLETREE INVESTMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Harbourfront Centre Level 1 - YK-SAVM-174440 - Retrofit","MAPLETREE INVESTMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Harbourfront Centre Level 1 - YK-SLTM-114520 - Retrofit","MAPLETREE INVESTMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Harbourfront Centre Level 1 - YK-SAVM-176070 - Retrofit","MAPLETREE INVESTMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Applied Materials SEA Pte Ltd - YKFKFLP85CMFS-50610-A91359593 - Retrofit","TAIKISHA (SINGAPORE) PTE. LTD.","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","OUB Centre - YMC2-50611B-75941219 - Retrofit","SHINRYO SINGAPORE PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","OUB Centre - YMC2-50611B-75941218 - Retrofit","SHINRYO SINGAPORE PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Google WEN2 - YK-50611H-85393416 - Retrofit","SATO KOGYO (S) PTE LTD","Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Electro Commutable (EC) Fan Retrofit for ACC(V) - 50000;"
"02/08/2021","Jet Aviation - YLAA-50531-E76427569 - Retrofit","EVERGREEN ENGINEERING & CONSTRUCTION PTE LTD","Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Electro Commutable (EC) Fan Retrofit for ACC(V) - 50000;"
"02/08/2021","S'pore Indoor Stadium - YKCGCGQ75CMF-50610-G92602031 - Retrofit","SINGAPORE SPORTS COUNCIL","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;"
"02/08/2021","Digital Realty Trust - YK-50610-G92561287 - Retrofit","DIGITAL SINGAPORE JURONG EAST PTE.","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;"
"02/08/2021","Keppel Tower - YKHKHLP9CMF-50610-E92529675 - Retrofit","MANSFIELD DEVELOPMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","Digital Realty Trust - YK-50610-G92600026 - Retrofit","DIGITAL SINGAPORE JURONG EAST PTE.","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","Keppel Tower - YKHKHLP9CMF-50610-E92529676 - Retrofit","MANSFIELD DEVELOPMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","Digital Realty Trust - YK-50610-G92600027 - Retrofit","DIGITAL SINGAPORE JURONG EAST PTE.","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","International Building - YMC2-S1231AA-50611-M43150811 - Retrofit","YAT YUEN HONG CO. LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(R) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(R) - 30000;Chiller Plant Optimisation Control Retrofit(R) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;Indoor Air Quality(V) - 100000;OpenBlue Clean Air Solution(V) - 15000;"
"02/08/2021","International Building - YMC2-S1231AA-50611-M-43150810 - Retrofit","YAT YUEN HONG CO. LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(R) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(R) - 30000;Chiller Plant Optimisation Control Retrofit(R) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;Indoor Air Quality(V) - 100000;OpenBlue Clean Air Solution(V) - 15000;"
"02/08/2021","ASM01-Alcon Singapore Manufacturing - YKQSQSK25CXGS-50610-G92611412 - Retrofit","ALCON SINGAPORE MANUFACTURING PTE L c/o NOVARTIS SINGAPORE PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(R) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","Digital Realty Trust - YK-50610-G92600028 - Retrofit","DIGITAL SINGAPORE JURONG EAST PTE.","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","ASM01-Alcon Singapore Manufacturing - YKQSQSK25CXGS-50610-G92611413 - Retrofit","ALCON SINGAPORE MANUFACTURING PTE L c/o NOVARTIS SINGAPORE PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","NTU National institute ofEducationNIE - YKFQFQQ65CJGS-50610-M92762606 - Retrofit","PUBLIC AIR TECHNOLOGY PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","Gateway East At 152 Beach Road - YKDHDHQ75CNF-50610-H92642302 - Retrofit","GATEWAY LAND LIMITED A SUBSIDIARY COMPANY OF SINGAPORE LAND LIMITED","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","Nanyang Polytechnic Blk A - YKK PK 4H 95  CQG-50611.C02967520 - Retrofit","LITTLE SWAN AIR-CONDITIONING & ENGINEERING PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","SUTD - YKKCKRH95COG-50611-F31732767 - Retrofit","UG M&E PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","SUTD - YKRSRSK35DBG-50611-F31732863 - Retrofit","UG M&E PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Keppel Tower - YKHKHLP9 CMF(600T)-50610-L92734800 - Retrofit","MANSFIELD DEVELOPMENTS PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Linear Technology - YKDQ DRQ 45CFGS-50611-F03102995 - Retrofit","COMMERCIAL ENGINEERING PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","IBM Tampines - YKKQK4H95CRGS-50610-M92764342 - Retrofit","CHEM TECHNOLOGIES PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","IBM Tampines - YKKQK4H95CRGS-50610-M92764345 - Retrofit","CHEM TECHNOLOGIES PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Google Wen3 (LYW) (Zone 0 & 1) - YK-50611H-97859213 - Retrofit","SATO KOGYO (S) PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(R) - 50000;ASHRAE Levels 1 and 2 Energy Audit(R) - 5000;ASHRAE Level 3 Energy Audit(R) - 30000;Chiller Plant Optimisation Control Retrofit(R) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Airside Retrofit - AHU Replacement(V) - 150000;Airside Retrofit - w/o AHU Replacement(V) - 30000;Airside Retrofit - FCU Replacement(V) - 50000;Airside Retrofit - VSD Retrofit for AHU(V) - 150000;Airside Retrofit - EC Fan Retrofit for AHU(V) - 50000;"
"02/08/2021","IBM Tampines - YKKQK4H95CRGS-50610-M92764343 - Retrofit","CHEM TECHNOLOGIES PTE LTD","Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Electro Commutable (EC) Fan Retrofit for ACC(V) - 50000;"
"02/08/2021","Marina Properties (Central Plant) - YKX RXS K45 DDG-50611-G03150856 - Retrofit","MARINA PROPERTIES PTE LTD","Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;Electro Commutable (EC) Fan Retrofit for ACC(V) - 50000;"
"02/08/2021","SUTD - YKRSRSK35DBG-50611-F31732864 - Retrofit","UG M&E PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","SUTD - YKKCKRH95COG-50611-F31732770 - Retrofit","UG M&E PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;ASHRAE Level 3 Energy Audit(V) - 30000;Chiller Plant Optimisation Control Retrofit(V) - 50000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Hewlett-Packard (HP Alexandra) - YMC2-50611N-65711962 - Retrofit","UG M&E PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
"02/08/2021","Hewlett-Packard (HP Alexandra) - YMC2-50611N-65711961 - Retrofit","UG M&E PTE LTD","York Tube Cleaning System(V) - 12000;VSD Starter Retrofit(V) - 100000;Performance Guaranteed Project(V) - 50000;ASHRAE Levels 1 and 2 Energy Audit(V) - 5000;Chiller Plant System Retrofit w/o Chiller(V) - 50000;"
